frame robot_id x y phi px py
690 255 52.7275 21.0505 -3.14159 2018.91 983.794
691 255 50.819 20.8746 -3.14159 2015.58 984.191
692 255 48.6729 20.9965 -3.14159 2011.85 984.05
693 255 46.8555 20.8156 -3.14159 2008.69 984.452
694 255 44.9024 20.0586 -3.14159 2005.26 985.917
695 255 42.7574 20.1429 -3.14159 2001.54 985.845
696 255 40.9181 20.2163 -3.14159 1998.34 985.782
697 255 38.9037 20.1321 -3.14159 1994.83 986.014
698 255 36.9802 20.0857 -3.14159 1991.49 986.174
699 16 34.8246 20.03 -3.11219 1987.74 986.359
700 16 32.9738 20.5883 -3.10589 1984.54 985.406
701 255 30.8647 20.1279 -3.14159 1980.85 986.333
702 16 28.6491 20.2934 3.14159 1977.01 986.114
703 255 26.7137 20.4055 -3.14159 1973.65 985.983
704 255 24.6953 19.8421 -3.14159 1970.12 987.095
705 255 22.8772 20.24 -3.14159 1966.97 986.435
706 255 20.6525 20.1491 -3.14159 1963.1 986.688
707 255 18.972 20.3974 -3.14159 1960.18 986.297
708 255 17.0241 20.1979 -3.14159 1956.79 986.739
709 255 14.6641 19.967 -3.14159 1952.67 987.254
710 255 12.7634 20.2155 -3.14159 1949.38 986.871
711 255 10.7193 19.8041 -3.14159 1945.81 987.706
712 255 8.86286 20.3072 -3.14159 1942.6 986.854
713 255 6.81575 19.8423 -3.14159 1939.02 987.786
714 255 4.84505 19.6895 -3.14159 1935.59 988.143
715 255 3.04273 20.4063 -3.14159 1932.48 986.897
716 255 1.09323 20.1068 -3.14159 1929.08 987.522
717 255 -0.731698 20.0888 -3.14159 1925.9 987.626
718 255 -2.99644 20.0815 -3.14159 1921.96 987.727
719 255 -4.84066 20.2936 -3.14159 1918.76 987.408
720 255 -6.97746 19.5738 -3.14159 1915.02 988.812
721 16 -8.87053 19.1565 3.14159 1911.71 989.652
722 255 -10.9925 19.3149 -3.14159 1908.03 989.443
723 255 -12.8219 19.0423 -3.14159 1904.83 990.014
724 255 -14.7628 18.7246 -3.14159 1901.45 990.672
725 255 -16.9389 18.3649 -3.14159 1897.65 991.417
726 255 -18.7749 18.5534 -3.14159 1894.46 991.142
727 255 -20.8118 18.6315 -3.14159 1890.92 991.077
728 255 -22.7221 18.5204 -3.14159 1887.59 991.355
729 255 -24.8223 18.4857 -3.14159 1883.94 991.5
730 255 -26.6327 18.4179 -3.14159 1880.79 991.694
731 16 -27.3514 18.7866 -3.08609 1879.55 991.045
732 16 -27.2491 18.7574 -3.03851 1879.73 991.095
733 16 -27.5598 18.7967 -2.98294 1879.19 991.035
734 16 -27.4746 18.0803 -2.9105 1879.31 992.347
735 16 -27.6404 18.0468 -2.86329 1879.02 992.415
736 16 -27.7909 17.9056 -2.81984 1878.76 992.68
737 16 -27.7014 17.7247 -2.75327 1878.9 993.008
738 16 -27.6918 17.4544 -2.70175 1878.91 993.504
739 16 -27.8572 17.8096 -2.65164 1878.64 992.858
740 16 -27.5959 17.5421 -2.60117 1879.08 993.34
741 16 -27.5768 17.5635 -2.54154 1879.12 993.299
742 16 -27.5188 17.55 -2.46685 1879.22 993.322
743 16 -27.4317 17.4962 -2.42585 1879.37 993.417
744 16 -27.3237 17.1771 -2.39617 1879.54 993.999
745 16 -27.4481 17.368 -2.35619 1879.33 993.653
746 16 -27.4239 17.2682 -2.26946 1879.37 993.836
747 16 -27.2916 17.2387 -2.2143 1879.6 993.885
748 16 -26.8279 16.8994 -2.1588 1880.39 994.49
749 16 -27.2325 17.219 -2.11122 1879.7 993.919
750 16 -26.8595 16.9802 -2.03444 1880.34 994.342
751 16 -26.6219 16.809 -2.0032 1880.75 994.647
752 16 -26.5036 16.7895 -1.93797 1880.95 994.679
753 16 -26.4327 16.6347 -1.89255 1881.07 994.96
754 16 -26.1481 16.5478 -1.82812 1881.56 995.109
755 16 -25.6204 16.3382 -1.76819 1882.48 995.473
756 16 -26.1318 16.3648 -1.71269 1881.59 995.444
757 16 -26.9571 16.3729 -1.65394 1880.15 995.461
758 16 -26.0547 16.0791 -1.5708 1881.71 995.965
759 16 -24.4776 15.938 -1.5708 1884.45 996.164
760 16 -26.8193 15.1893 -1.5708 1880.35 997.628
761 16 -25.0775 13.4026 -1.52735 1883.32 1000.84
762 16 -24.5662 11.7361 -1.5708 1884.15 1003.88
763 16 -23.6103 9.9476 -1.5708 1885.75 1007.13
764 16 -24.722 7.84225 -1.5708 1883.74 1011.03
765 16 -24.835 5.86947 -1.52537 1883.47 1014.66
766 16 -25.8099 4.04696 -1.5708 1881.71 1018.04
767 16 -25.1894 1.75592 -1.5708 1882.71 1022.22
768 16 -25.3788 -0.140311 -1.5708 1882.31 1025.71
769 16 -23.8803 -2.14294 -1.52735 1884.85 1029.32
770 16 -24.638 -4.08889 -1.5708 1883.46 1032.92
771 16 -23.7118 -6.08406 -1.5708 1885 1036.55
772 16 -22.4348 -7.79111 -1.49402 1887.16 1039.63
773 16 -23.2071 -9.357 -1.5708 1885.76 1042.53
774 16 -23.7026 -11.4407 -1.5708 1884.83 1046.37
775 16 -24.2114 -13.3101 -1.5708 1883.88 1049.82
776 16 -23.8502 -15.5004 -1.5708 1884.43 1053.82
777 16 -22.2464 -17.2816 -1.50423 1887.15 1057.03
778 16 -22.1197 -19.241 -1.5708 1887.3 1060.62
779 16 -21.6446 -21.0319 -1.5708 1888.07 1063.88
