,time_micros,accel_x,accel_y,accel_z,velocity_x,velocity_y,velocity_z,distance_x,distance_y,distance_z,distance_total
1305,18964477,0.1753975696898423,-0.08632706102264917,10.104195849662068,0.24715491673056872,-0.14413155824692442,15.7200959053698,0.1917778050228245,-0.11143246026227654,12.244471252310376,12.246479990934322
1306,18965649,0.1726279331930205,-0.08333286725331052,10.10865319770214,0.24735723666827095,-0.1442292243673453,15.731943246917506,0.1920677077041997,-0.11160149691323508,12.262909089795764,12.264920882054298
1307,18966850,0.1694864241935002,-0.0811537130051316,10.110361550514158,0.24756078986372734,-0.14432668997666448,15.744085791139673,0.19236502821282603,-0.11177483326789706,12.281817736830924,12.28383266078491
1308,18968019,0.16660181079197747,-0.07999170414470863,10.109449507048561,0.24775554738054317,-0.14442020027880964,15.755903737613412,0.19265465444771387,-0.11194366048202298,12.300236388300194,12.302254362801424
1309,18969228,0.16460724088777273,-0.07991453285153581,10.106401300620789,0.2479545575347765,-0.14451681694902715,15.768122376785863,0.19295443150777342,-0.11211838131371435,12.319300048253728,12.321321180091493
1310,18970427,0.1638942923107073,-0.080859673148891,10.101898594458552,0.24815106679125704,-0.14461376769713266,15.780234553200618,0.19325196463685612,-0.11229177322118321,12.338220549483015,12.34024481490761
1311,18971505,0.16444308373460576,-0.08263995963141291,10.09668805668861,0.24832833643552293,-0.14470285357361531,15.791118782925729,0.19351966258353362,-0.11244776289733556,12.355243375531009,12.357270460250918
1312,18972496,0.16587652595593794,-0.08494011005651364,10.091471040552399,0.24849272007274525,-0.14478702922268133,15.801119430726915,0.1937659188691257,-0.11259124684329523,12.37090228488686,12.372931963055477
1313,18973476,0.16764452524892348,-0.08735784188316767,10.086808737985683,0.2486570117074892,-0.14487263990772684,15.81100450329014,0.19400960274059903,-0.1127332220304048,12.386397069300084,12.388429313826295
1314,18974463,0.16918758605532658,-0.08952063207827894,10.083081211492297,0.2488239998549258,-0.1449609967715881,15.820956504445883,0.19425519202845584,-0.11287629853421835,12.402012353369972,12.40404718434843
