frame robot_id x y phi px py
554 16 67.8141 182.71 3.14159 2042.86 802.045
555 255 66.1618 182.934 -3.14159 2039.94 801.726
556 16 64.088 182.919 3.09814 2036.3 801.82
557 16 62.0873 182.921 3.10589 2032.78 801.883
558 255 59.847 182.57 -3.14159 2028.86 802.542
559 255 58.0941 182.784 -3.14159 2025.77 802.243
560 16 56.3162 183.001 3.10827 2022.63 801.941
561 16 53.9825 182.872 3.10827 2018.53 802.232
562 16 52.0988 182.51 3.10315 2015.24 802.897
563 16 50.2268 182.662 3.09814 2011.94 802.706
564 16 48.3261 182.664 3.10935 2008.6 802.765
565 255 46.0607 182.624 -3.14159 2004.61 802.908
566 255 44.3447 182.674 -3.14159 2001.59 802.88
567 255 42.4076 182.716 -3.14159 1998.18 802.876
568 255 40.3013 182.449 3.10161 1994.49 803.389
569 255 38.23 182.412 3.09163 1990.85 803.519
570 255 36.2299 182.569 -3.14159 1987.32 803.324
571 255 34.2571 183.214 -3.14159 1983.81 802.315
572 255 32.0256 183.207 -3.14159 1979.88 802.4
573 16 30.0195 183.054 3.10589 1976.36 802.722
574 16 28.0671 183.224 3.09617 1972.91 802.503
575 255 25.7496 183.392 -3.14159 1968.82 802.299
576 255 23.8104 183.738 -3.14159 1965.38 801.788
577 16 21.7589 183.543 3.14159 1961.78 802.18
578 16 19.9523 183.949 3.1113 1958.58 801.563
579 16 17.6078 183.899 3.09995 1954.45 801.724
580 255 15.6237 183.471 -3.14159 1950.99 802.503
581 16 13.8524 183.812 3.14159 1947.85 801.993
582 16 11.6937 184.34 3.10161 1944.01 801.184
583 255 9.69614 184.098 -3.14159 1940.51 801.654
584 16 7.70454 183.406 3.10712 1937.04 802.874
585 255 5.91887 184.179 -3.14159 1933.85 801.645
586 16 3.79182 183.958 3.10161 1930.12 802.083
587 255 1.92162 183.942 -3.14159 1926.82 802.17
588 255 0.116437 183.784 -3.14159 1923.65 802.495
589 16 -2.0431 184.072 3.09814 1919.83 802.086
590 255 -4.0925 183.701 -3.14159 1916.24 802.773
591 16 -6.10422 183.497 3.14159 1912.71 803.179
592 255 -7.99298 183.902 -3.14159 1909.35 802.567
593 255 -10.1169 183.645 3.09814 1905.63 803.065
594 255 -11.98 183.438 3.10161 1902.36 803.471
595 255 -13.8672 183.605 3.10161 1899.02 803.256
596 255 -16.067 183.311 -3.14159 1895.16 803.818
597 255 -17.7804 183.997 -3.14159 1892.1 802.732
598 16 -19.8215 183.288 3.10161 1888.54 803.982
599 255 -21.8442 183.669 -3.14159 1884.95 803.413
600 255 -23.9266 183.899 -3.14159 1881.27 803.099
601 255 -25.9099 183.88 -3.14159 1877.77 803.196
602 255 -27.8119 183.808 -3.14159 1874.42 803.379
603 16 -30.149 183.831 -3.10161 1870.3 803.419
604 16 -32.3273 183.567 -3.09814 1866.47 803.931
605 255 -34.2609 183.576 -3.14159 1863.06 803.979
606 16 -36.3545 183.898 -3.05845 1859.35 803.512
607 16 -38.5478 183.641 -3.04192 1855.5 804.013
608 16 -40.5532 183.986 -3.02216 1851.94 803.504
609 16 -42.4366 183.071 -3.00904 1848.67 805.093
610 16 -44.45 182.536 -2.98894 1845.15 806.051
611 16 -46.2581 182.242 -2.97644 1841.98 806.602
612 16 -48.4523 182.154 -2.95041 1838.12 806.823
613 16 -50.0935 181.677 -2.92292 1835.25 807.673
614 16 -52.1943 180.991 -2.9105 1831.59 808.887
615 16 -53.8297 179.732 -2.89661 1828.78 811.043
616 16 -55.7738 179.937 -2.87065 1825.34 810.765
617 16 -57.8064 178.987 -2.86329 1821.81 812.417
618 16 -59.6201 178.223 -2.84309 1818.66 813.753
619 16 -61.4812 177.382 -2.81984 1815.42 815.219
620 16 -63.3961 176.915 -2.8023 1812.07 816.061
621 16 -65.3731 175.952 -2.78282 1808.64 817.736
622 16 -67.1597 175.252 -2.76109 1805.53 818.963
623 16 -68.8204 173.812 -2.7367 1802.69 821.422
624 16 -70.9484 173.132 -2.72337 1798.98 822.63
625 16 -72.9817 172.335 -2.67795 1795.44 824.028
626 16 -75.0229 171.545 -2.67795 1791.88 825.414
627 16 -76.8365 170.398 -2.67795 1788.75 827.391
628 16 -78.9268 169.209 -2.63449 1785.13 829.447
