frame robot_id x y phi px py
854 16 101.322 122.555 -3.07917 2112.92 791.213
855 16 99.5716 122.509 -3.06765 2109.87 791.35
856 16 97.3979 122.308 -3.06176 2106.07 791.788
857 16 95.457 122.305 -3.07029 2102.69 791.854
858 16 93.3854 122.627 -3.06482 2099.08 791.318
859 16 91.5041 122.562 -3.05845 2095.8 791.496
860 16 89.6223 122.152 -3.05093 2092.5 792.314
861 16 87.397 122.067 -3.07029 2088.62 792.539
862 16 85.6251 122.561 -3.06482 2085.54 791.675
863 16 83.5566 122.117 -3.06765 2081.92 792.563
864 16 81.7696 122.219 -3.07029 2078.8 792.428
865 16 79.6325 121.839 -3.07502 2075.06 793.197
866 16 77.8165 121.297 -3.07029 2071.88 794.258
867 16 75.8303 120.886 -3.05845 2068.4 795.079
868 16 73.7802 120.951 -3.07917 2064.82 795.022
869 16 71.9256 121.559 -3.07029 2061.6 793.95
870 16 69.769 120.739 -3.06765 2057.81 795.537
871 255 67.7533 120.508 -3.14159 2054.29 796.026
872 255 65.6704 120.407 -3.14159 2050.65 796.278
873 255 63.799 120.225 -3.14159 2047.38 796.671
874 16 61.981 119.709 -3.08609 2044.19 797.683
875 16 59.8137 119.574 -3.08609 2040.4 797.999
876 255 58.0141 119.422 -3.14159 2037.25 798.337
877 255 55.9224 118.918 -3.14159 2033.59 799.336
878 16 53.9608 118.816 -3.07502 2030.16 799.583
879 16 51.8748 118.784 -3.07029 2026.52 799.707
880 16 49.9101 118.502 -3.07917 2023.08 800.29
881 16 48.1363 118.468 -3.03094 2019.98 800.407
882 16 45.922 117.997 -3.05845 2016.1 801.348
883 16 44.1953 118.175 -3.06482 2013.09 801.07
884 16 42.2937 117.336 -3.05093 2009.74 802.685
885 16 40.4729 117.43 -3.05845 2006.57 802.565
886 16 38.5001 117.268 -3.07029 2003.12 802.925
887 16 36.6777 117.28 -3.05485 1999.93 802.96
888 16 34.6975 117.261 -3.04192 1996.47 803.055
889 16 32.5769 117.325 -3.04664 1992.77 803.001
890 16 30.8666 117.146 -3.04664 1989.78 803.384
891 16 28.7155 117.044 -3.04664 1986.02 803.639
892 16 26.7106 117.097 -3.05093 1982.52 803.602
893 255 24.7466 116.951 -3.14159 1979.08 803.932
894 16 22.8425 116.895 -3.05093 1975.75 804.095
895 16 20.9589 116.768 -3.05485 1972.46 804.388
896 16 18.8804 117.059 -3.06482 1968.84 803.911
897 16 17.1066 116.197 -3.05093 1965.71 805.565
898 16 14.9068 116.019 -3.07917 1961.86 805.962
899 16 12.9126 115.504 -3.06176 1958.36 806.979
900 16 10.9646 115.673 -3.07029 1954.97 806.724
901 255 9.11391 115.485 -3.14159 1951.73 807.129
902 16 7.17315 115.339 -3.04192 1948.33 807.459
903 16 4.88561 115.132 -3.05845 1944.33 807.914
904 16 2.95029 115.218 -3.04192 1940.95 807.813
905 16 1.06247 114.721 -3.04192 1937.63 808.793
906 16 -0.881542 114.097 -3.05845 1934.22 810.01
907 16 -2.86471 113.58 -3.08609 1930.74 811.03
908 16 -4.7793 113.684 -3.06482 1927.39 810.896
909 16 -6.68602 113.655 -3.06176 1924.06 811.008
910 16 -8.83672 113.15 -3.03094 1920.28 812.011
911 16 -10.6962 113.413 -3.05845 1917.04 811.58
912 16 -12.6056 112.421 -3.04192 1913.67 813.479
913 16 -14.5833 112.276 -3.03094 1910.21 813.809
914 255 -16.4408 111.435 -3.07502 1906.94 815.427
915 16 -18.2454 111.51 -3.04192 1903.79 815.342
916 16 -20.2049 111.884 -3.03851 1900.37 814.708
917 16 -22.2591 111.22 -3.04192 1896.76 816.003
918 16 -23.9629 111.66 -3.04192 1893.8 815.239
919 16 -26.086 111.578 -3.03672 1890.08 815.456
920 16 -27.9849 111.438 -3.03094 1886.76 815.773
921 16 -29.9931 111.209 -3.07502 1883.24 816.261
922 16 -31.8442 111.16 -3.03672 1880 816.407
923 16 -33.762 111.518 -3.03094 1876.65 815.802
924 16 -35.7707 111.248 -3.03672 1873.13 816.365
925 16 -37.6489 110.502 -3.01724 1869.83 817.807
926 16 -39.7951 110.579 -3.04192 1866.07 817.73
927 16 -41.6078 110.201 -3.05093 1862.89 818.487
928 255 -43.4159 109.749 -3.06482 1859.72 819.381
929 16 -45.5485 110.113 -3.04664 1856 818.771
930 16 -47.4995 109.924 -3.04192 1852.58 819.182
931 16 -49.6898 109.461 -3.05093 1848.73 820.109
