frame robot_id x y phi px py
1053 16 225.193 3.84778 1.9513 2320.95 1006.8
1054 16 225.829 4.07936 1.9513 2322.06 1006.35
1055 16 225.564 3.94412 1.96932 2321.59 1006.61
1056 16 225.687 4.02178 1.9513 2321.81 1006.46
1057 16 225.601 3.96223 1.96932 2321.66 1006.57
1058 16 225.669 4.08104 1.9513 2321.78 1006.35
1059 16 225.546 4.00803 1.98902 2321.57 1006.49
1060 16 225.894 4.13977 1.98902 2322.18 1006.24
1061 16 225.725 4.11016 1.98902 2321.88 1006.3
1062 16 225.514 4.01384 1.98902 2321.51 1006.48
1063 16 225.725 4.11016 1.98902 2321.88 1006.3
1064 16 225.804 4.17173 1.97569 2322.02 1006.18
1065 16 225.728 4.1581 1.98902 2321.89 1006.21
1066 16 225.715 4.11089 1.98902 2321.86 1006.3
1067 16 225.546 4.12983 1.98902 2321.57 1006.27
1068 16 225.618 4.16114 1.98902 2321.7 1006.21
1069 16 225.608 4.11856 2.03444 2321.68 1006.29
1070 16 225.618 4.16114 1.98902 2321.7 1006.21
1071 16 225.571 4.17272 2.0032 2321.62 1006.19
1072 16 225.454 4.11305 1.98902 2321.41 1006.3
1073 16 225.763 4.18606 2.03444 2321.95 1006.16
1074 16 225.47 4.13701 1.98902 2321.44 1006.26
1075 16 225.709 4.21972 1.98902 2321.86 1006.1
1076 16 225.725 4.18782 2.03444 2321.88 1006.15
1077 16 225.999 4.34245 2.03444 2322.37 1005.86
1078 16 225.859 4.24792 2.03444 2322.12 1006.04
1079 16 225.87 4.30083 2.03444 2322.14 1005.94
1080 16 226.008 4.34201 2.03444 2322.38 1005.86
1081 16 225.929 4.32293 2.03444 2322.24 1005.9
1082 16 225.999 4.34245 2.03444 2322.37 1005.86
1083 16 226.049 4.35576 2.01832 2322.45 1005.83
1084 16 225.945 4.32824 2.03444 2322.27 1005.89
1085 16 225.895 4.32207 2.03444 2322.19 1005.9
1086 16 225.736 4.28459 2.03444 2321.91 1005.98
1087 16 225.904 4.26672 2.03444 2322.2 1006
1088 16 225.55 4.23317 2.03444 2321.58 1006.08
1089 16 225.386 4.0651 2.03444 2321.29 1006.39
1090 16 225.543 4.22442 2.03444 2321.57 1006.09
1091 16 225.584 4.13226 2.03444 2321.64 1006.26
1092 16 225.416 4.06331 2.03444 2321.34 1006.39
1093 16 225.264 4.05795 2.03444 2321.08 1006.41
1094 16 225.496 4.11841 2.06075 2321.48 1006.29
1095 16 225.356 4.09135 2.06075 2321.24 1006.35
1096 16 225.281 4.06042 2.06075 2321.11 1006.4
1097 16 225.22 4.02291 2.05168 2321 1006.48
1098 16 225.155 3.99493 2.06075 2320.89 1006.53
1099 16 225.333 4.05924 2.06075 2321.2 1006.4
1100 16 224.882 3.86321 2.06075 2320.41 1006.78
1101 16 225.114 3.93295 2.08319 2320.81 1006.64
1102 16 224.989 3.89533 2.06474 2320.6 1006.72
1103 16 225.083 3.97008 2.08319 2320.76 1006.58
1104 16 225.127 3.96303 2.06474 2320.84 1006.59
1105 16 225.134 3.98275 2.08994 2320.85 1006.55
1106 16 225.163 3.99152 2.07014 2320.9 1006.54
1107 16 225.125 3.98309 2.08994 2320.83 1006.55
1108 16 225.305 4.03309 2.07014 2321.15 1006.45
1109 16 225.107 3.97999 2.07014 2320.8 1006.56
1110 16 225.285 4.04804 2.08994 2321.12 1006.43
1111 16 225.181 4.03917 2.07496 2320.93 1006.45
1112 16 225.355 4.05983 2.07496 2321.24 1006.4
1113 16 225.13 3.98004 2.08994 2320.84 1006.56
